wikiproject,art_title,art_pageid,art_ns,art_importance,art_class
video games,boss (video gaming),249431,0,mid,start
video games,parker brothers,250913,0,low,start
video games,runescape,251212,0,mid,b
video games,visual pinball,251312,0,low,start
video games,battleships (video game),251531,0,low,stub
video games,power-up,252054,0,high,c
video games,sam coupé,252218,0,low,c
video games,list of amiga games,252758,0,low,list
video games,bombuzal,252922,0,low,start
video games,oxyd,252970,0,low,start
video games,utopia: the creation of a nation,252975,0,low,start
video games,railroad tycoon (series),252980,0,mid,start
video games,shoot 'em up,252981,0,high,ga
video games,armour-geddon,252987,0,low,start
video games,the perfect general,252988,0,low,stub
video games,mobile suit gundam seed,253056,0,low,ga
video games,sakura wars,253108,0,low,c
video games,quantum quality productions,253244,0,low,stub
video games,shadow of the beast,253346,0,low,start
video games,shufflepuck café,253354,0,low,start
video games,the great giana sisters,253360,0,low,start
video games,james pond,253362,0,low,start
video games,dino dini,253570,0,mid,start
video games,eye of the beholder (video game),253868,0,mid,start
video games,treasure island dizzy,253870,0,low,start
video games,oliver twins,253879,0,mid,start
video games,dizzy (series),254105,0,low,start
video games,david whittaker (video game composer),254107,0,low,start
video games,speedball (video game),254113,0,low,start
video games,wrecking crew (video game),254537,0,low,start
video games,1-up,254649,0,mid,start
video games,the chaos engine,254654,0,low,start
video games,richard joseph,254655,0,mid,start
video games,dynasty warriors,255915,0,mid,c
video games,strong bad,258795,0,low,c
video games,zsnes,260811,0,low,start
video games,mana (series),260841,0,mid,fa
video games,tiberium,261309,0,low,start
video games,backyard basketball,261737,0,low,start
video games,colossal cave adventure,261798,0,high,c
video games,amy rose,262110,0,mid,ga
video games,electronic arts,262933,0,top,c
video games,tapper,265301,0,mid,start
video games,thalion software,265323,0,low,stub
video games,the hitchhiker's guide to the galaxy (video game),265408,0,low,b
video games,escape velocity nova,265444,0,low,start
video games,the bard's tale (1985 video game),267616,0,high,start
video games,magnetic scrolls,267803,0,low,start
video games,roberta williams,268015,0,high,c
video games,pinball construction set,268311,0,mid,start
video games,richard garriott,268957,0,high,b
video games,pikachu,269816,0,high,ga
video games,m.u.l.e.,269921,0,high,c
video games,file:sundogbox.jpg,270693,6,na,file
video games,rich skrenta,271151,0,low,start
video games,microsoft sidewinder,271304,0,low,c
video games,game port,271315,0,low,start
video games,stellvia,271599,0,low,start
video games,tim schafer,271857,0,high,c
video games,pc bang,272350,0,low,start
video games,consumer electronics show,273555,0,mid,start
video games,michael abrash,274260,0,mid,start
video games,core war,274362,0,low,c
video games,motoi sakuraba,275743,0,low,c
video games,ehrgeiz,276463,0,low,start
video games,jezzball,282328,0,low,start
video games,alex garland,285613,0,low,start
video games,elite (video game),286774,0,high,b
video games,coleco adam,287134,0,low,start
video games,halo: combat evolved,287165,0,high,fa
video games,rog-o-matic,287939,0,low,stub
video games,kanon (visual novel),288001,0,low,ga
video games,empire earth,288354,0,mid,b
video games,konami,288589,0,top,c
video games,cloud strife,289661,0,high,ga
video games,interplay entertainment,289724,0,mid,c
video games,survival horror,289749,0,high,ga
video games,tony hawk's pro skater,289874,0,high,start
video games,castlevania,289900,0,high,c
video games,enigma (video game),289966,0,low,start
video games,atari xegs,290072,0,low,start
video games,adventure island ii,290129,0,low,start
video games,beneath a steel sky,290504,0,mid,ga
video games,revolution software,290513,0,mid,c
